codigo,descricao,fonte,qtd_palavras,qtd_caracteres,qtd_palavras_longas,qtd_sinais_morfologicos,tem_sigla,tem_abreviacao,qtd_termos_decs,score,complexidade
0416010172,RESSECÇÃO ENDOSCÓPICA DE TUMOR VESICAL EM ONCOLOGIA,SIGTAP,7,51,0,0,0,0,1,0.102,media
0416010180,REIMPLANTE URETERAL EM ONCOLOGIA - URETEROCISTONEOSTOMIA,SIGTAP,5,56,1,1,0,0,2,0.201,alta
0416010199,REIMPLANTE URETERAL EM ONCOLOGIA - URETEROENTEROSTOMIA,SIGTAP,5,54,1,1,0,0,2,0.201,alta
0416010202,SUPRARRENALECTOMIA EM ONCOLOGIA,SIGTAP,3,31,1,1,0,0,1,0.119,media
0416010210,NEFRECTOMIA PARCIAL EM ONCOLOGIA,SIGTAP,4,32,0,1,0,0,2,0.196,alta
0416010229,AMPUTAÇÃO TOTAL AMPLIADA DE PENIS EM ONCOLOGIA,SIGTAP,7,46,0,0,0,0,3,0.245,alta
0416020020,LINFADENECTOMIA PELVICA EM ONCOLOGIA,SIGTAP,4,36,1,1,0,0,2,0.196,alta
0416020151,LINFADENECTOMIA RADICAL CERVICAL UNILATERAL EM ONCOLOGIA,SIGTAP,6,56,1,1,0,0,2,0.206,alta
0416020160,LINFADENECTOMIA RADICAL MODIFICADA CERVICAL UNILATERAL EM ONCOLOGIA,SIGTAP,7,67,1,1,0,0,2,0.211,alta
0416020178,LINFADENECTOMIA CERVICAL SUPRAOMO-HIOIDEA UNILATERAL EM ONCOLOGIA,SIGTAP,7,65,1,1,0,0,2,0.211,alta
0416020186,LINFADENECTOMIA CERVICAL RECORRENCIAL UNILATERAL EM ONCOLOGIA,SIGTAP,6,61,2,1,0,0,2,0.206,alta
0416020194,MEDIASTINOSCOPIA/LINFADENECTOMIA MEDIASTINAL EM ONCOLOGIA,SIGTAP,5,57,2,2,0,0,1,0.167,media
0416020208,LINFADENECTOMIA SUPRACLAVICULAR UNILATERAL EM ONCOLOGIA,SIGTAP,5,55,2,1,0,0,2,0.201,alta
0416020216,LINFADENECTOMIA AXILAR UNILATERAL EM ONCOLOGIA,SIGTAP,5,46,1,1,0,0,2,0.201,alta
0416020224,LINFADENECTOMIA RETROPERITONIAL EM ONCOLOGIA,SIGTAP,4,44,2,1,0,0,2,0.196,alta
0416020232,LINFADENECTOMIA INGUINAL UNILATERAL EM ONCOLOGIA,SIGTAP,5,48,1,1,0,0,2,0.201,alta
0416020240,LINFADENECTOMIA SELETIVA GUIADA (LINFONODO SENTINELA) EM ONCOLOGIA,SIGTAP,7,66,1,1,0,0,2,0.211,alta
0416020259,LINFADENECTOMIA INGUINO-ILIACA UNILATERAL EM ONCOLOGIA,SIGTAP,6,54,1,1,0,0,2,0.206,alta
0416030025,RESSECÇÃO DE GLÂNDULA SALIVAR MENOR EM ONCOLOGIA,SIGTAP,7,48,0,0,0,0,1,0.102,media
0416030033,RESSECÇÃO DE GLANDULA SUBLINGUAL EM ONCOLOGIA,SIGTAP,6,45,0,0,0,0,2,0.168,alta
0416030041,RESSECÇÃO DE GLÂNDULA SUBMANDIBULAR EM ONCOLOGIA,SIGTAP,6,48,1,0,0,0,2,0.168,alta
0416030068,GLOSSECTOMIA PARCIAL EM ONCOLOGIA,SIGTAP,4,33,1,1,0,0,2,0.196,alta
0416030076,GLOSSECTOMIA TOTAL EM ONCOLOGIA,SIGTAP,4,31,1,1,0,0,2,0.196,alta
0416030084,PARATIREOIDECTOMIA TOTAL EM ONCOLOGIA,SIGTAP,4,37,1,1,0,0,2,0.196,alta
0416030092,PAROTIDECTOMIA EM ONCOLOGIA,SIGTAP,3,27,1,1,0,0,1,0.119,media
0416030149,RESSECÇÃO EM CUNHA DE LÁBIO E SUTURA EM ONCOLOGIA,SIGTAP,9,49,0,0,0,0,3,0.255,alta
0416030157,RESSECÇÃO PARCIAL DE LÁBIO COM ENXERTO OU RETALHO EM ONCOLOGIA,SIGTAP,10,62,0,0,0,0,2,0.189,alta
0416030165,RESSECÇÃO TOTAL DE LÁBIO E RECONSTRUÇÃO COM RETALHO MIOCUTÂNEO EM ONCOLOGIA,SIGTAP,11,75,1,0,0,0,3,0.266,alta
0416030173,MAXILECTOMIA PARCIAL EM ONCOLOGIA,SIGTAP,4,33,1,1,0,0,1,0.124,media
0416030181,MAXILECTOMIA TOTAL EM ONCOLOGIA,SIGTAP,4,31,1,1,0,0,1,0.124,media
0416030190,PELVIGLOSSOMANDIBULECTOMIA EM ONCOLOGIA,SIGTAP,3,39,1,1,0,0,1,0.119,media
0416030203,PAROTIDECTOMIA TOTAL AMPLIADA EM ONCOLOGIA,SIGTAP,5,42,1,1,0,0,1,0.129,media
0416030211,FARINGECTOMIA PARCIAL EM ONCOLOGIA,SIGTAP,4,34,1,1,0,0,2,0.196,alta
0416030220,FARINGECTOMIA TOTAL EM ONCOLOGIA,SIGTAP,4,32,1,1,0,0,2,0.196,alta
0416030238,RESSECÇÃO DE TUMOR DE RINOFARINGE EM ONCOLOGIA,SIGTAP,7,46,0,0,0,0,2,0.174,alta
0416030246,EXENTERAÇÃO DE ÓRBITA EM ONCOLOGIA,SIGTAP,5,34,0,0,0,0,2,0.163,media
0416030254,LARINGECTOMIA PARCIAL EM ONCOLOGIA,SIGTAP,4,34,1,1,0,0,2,0.196,alta
0416030262,LARINGECTOMIA TOTAL EM ONCOLOGIA,SIGTAP,4,32,1,1,0,0,2,0.196,alta
0416030270,TIREOIDECTOMIA TOTAL EM ONCOLOGIA,SIGTAP,4,33,1,1,0,0,2,0.196,alta
0416030289,RECONSTRUÇÃO PARA FONAÇÂO EM ONCOLOGIA,SIGTAP,5,38,1,0,0,0,2,0.163,media
0416030297,TRAQUEOSTOMIA TRANSTUMORAL EM ONCOLOGIA,SIGTAP,4,39,2,1,0,0,2,0.196,alta
0416030300,MANDIBULECTOMIA PARCIAL EM ONCOLOGIA,SIGTAP,4,36,1,1,0,0,2,0.196,alta
0416030319,MANDIBULECTOMIA TOTAL EM ONCOLOGIA,SIGTAP,4,34,1,1,0,0,2,0.196,alta
0416030327,RESSECÇÃO DE PAVILHÃO AURICULAR EM ONCOLOGIA,SIGTAP,6,44,0,0,0,0,2,0.168,alta
0416030335,LIGADURA DE CARÓTIDA EM ONCOLOGIA,SIGTAP,5,33,0,0,0,0,2,0.163,media
0416030343,RESSECCAO DE TUMOR GLOMICO EM ONCOLOGIA,SIGTAP,6,39,0,0,0,0,2,0.168,alta
0416030351,RESSECÇÃO DE LESÃO MALIGNA DE MUCOSA BUCAL EM ONCOLOGIA,SIGTAP,9,55,0,0,0,0,3,0.255,alta
0416030360,RESSECÇÃO DE TUMOR TIREOIDIANO POR VIA TRANSESTERNAL EM ONCOLOGIA,SIGTAP,9,65,1,0,0,0,1,0.112,media
0416040012,ANASTOMOSE BILEO-DIGESTIVA EM ONCOLOGIA,SIGTAP,5,39,0,1,0,0,1,0.129,media
0416040020,COLEDOCOSTOMIA COM OU SEM COLECISTECTOMIA EM ONCOLOGIA,SIGTAP,7,54,2,2,0,0,3,0.32,alta
0416040039,ESOFAGOGASTRECTOMIA COM TORACOTOMIA EM ONCOLOGIA,SIGTAP,5,48,1,2,0,0,2,0.238,alta
0416040047,ESOFAGOCOLOPLASTIA OU ESOFAGOGASTROPLASTIA EM ONCOLOGIA,SIGTAP,5,55,2,2,0,0,1,0.167,media
0416040055,ESOFAGOGASTRECTOMIA TRANS -HIATAL EM ONCOLOGIA,SIGTAP,5,46,1,1,0,0,1,0.129,media
0416040071,GASTRECTOMIA TOTAL EM ONCOLOGIA,SIGTAP,4,31,1,1,0,0,2,0.196,alta
0416040101,HEPATECTOMIA PARCIAL EM ONCOLOGIA,SIGTAP,4,33,1,1,0,0,2,0.196,alta
0416040110,PANCREATECTOMIA PARCIAL EM ONCOLOGIA,SIGTAP,4,36,1,1,0,0,2,0.196,alta
0416040128,DUODENOPANCREATECTOMIA EM ONCOLOGIA,SIGTAP,3,35,1,1,0,0,2,0.191,alta
0416040144,RESSECÇÃO DE TUMOR RETROPERITONIAL COM RESSECÇÃO DE ÓRGÃOS CONTÍGUOS EM ONCOLOGIA,SIGTAP,11,81,1,0,0,0,1,0.123,media
0416040179,ALCOOLIZAÇÃO PERCUTÂNEA DE CARCINOMA HEPÁTICO,SIGTAP,5,45,1,1,0,0,1,0.129,media
0416040187,TRATAMENTO DE CARCINOMA HEPÁTICO POR RADIOFREQUÊNCIA,SIGTAP,6,52,1,1,0,0,3,0.277,alta
0416040195,QUIMIOEMBOLIZAÇÃO DE CARCINOMA HEPÁTICO,SIGTAP,4,39,1,1,0,0,1,0.124,media
0416040209,LAPAROTOMIA EXPLORADORA COM RESSECÇÃO COMPLETA OU INCOMPLETA DO TUMOR EM ONCOLOGIA,SIGTAP,11,82,0,1,0,0,2,0.232,alta
0416040217,GASTRECTOMIA PARCIAL EM ONCOLOGIA,SIGTAP,4,33,1,1,0,0,2,0.196,alta
0416040225,METASTASECTOMIA HEPÁTICA EM ONCOLOGIA,SIGTAP,4,37,1,1,0,0,2,0.196,alta
0416040233,COLECISTECTOMIA EM ONCOLOGIA,SIGTAP,3,28,1,1,0,0,2,0.191,alta
0416040241,RESSECÇÃO AMPLIADA DE VIA BILIAR EXTRA-HEPÁTICA EM ONCOLOGIA,SIGTAP,9,60,0,0,0,0,2,0.184,alta
0416040250,RESSECÇÃO DE TUMOR RETROPERITONIAL EM ONCOLOGIA,SIGTAP,6,47,1,0,0,0,1,0.097,media
0416040268,RESSECÇÃO ALARGADA DE TUMOR DE PARTES MOLES DE PAREDE ABDOMINAL EM ONCOLOGIA,SIGTAP,12,76,0,0,0,0,1,0.128,media
0416040276,RESSECÇÃO ALARGADA DE TUMOR DE INTESTINO EM ONCOLOGIA,SIGTAP,8,53,0,0,0,0,1,0.107,media
0416040284,IMPLANTAÇÃO ENDOSCÓPICA DE STENT ESOFÁGICO,SIGTAP,5,42,0,0,0,0,0,0.021,baixa
0416040292,PERITONECTOMIA EM ONCOLOGIA,SIGTAP,3,27,1,1,0,0,1,0.119,media
0416040306,QUIMIOPERFUSÃO INTRAPERITONEAL HIPERTÉRMICA,SIGTAP,3,43,3,0,0,0,0,0.01,baixa
0416040314,GASTRECTOMIA VIDEOLAPAROSCÓPICA EM ONCOLOGIA,SIGTAP,4,44,2,1,0,0,2,0.196,alta
0416040322,ESOFAGOGASTRECTOMIA VIDEOLAPAROSCÓPICA EM ONCOLOGIA,SIGTAP,4,51,2,1,0,0,1,0.124,media
0416040330,LAPARATOMIA EXPLORADORA VIDEOLAPAROSCÓPICA EM ONCOLOGIA,SIGTAP,5,55,1,1,0,0,1,0.129,media
0416040349,PANCREATECTOMIA PARCIAL VIDEOLAPAROSCÓPICA EM ONCOLOGIA,SIGTAP,5,55,2,1,0,0,2,0.201,alta
0416050018,AMPUTAÇÃO ABDOMINO-PERINEAL DE RETO EM ONCOLOGIA,SIGTAP,7,48,0,0,0,0,3,0.245,alta
0416050026,COLECTOMIA PARCIAL (HEMICOLECTOMIA) EM ONCOLOGIA,SIGTAP,5,48,1,2,0,0,2,0.238,alta
0416050034,COLECTOMIA TOTAL EM ONCOLOGIA,SIGTAP,4,29,0,1,0,0,2,0.196,alta
0416050050,EXCISÃO LOCAL DE TUMOR DO RETO EM ONCOLOGIA,SIGTAP,8,43,0,0,0,0,2,0.179,alta
0416050077,RETOSSIGMOIDECTOMIA ABDOMINAL EM ONCOLOGIA,SIGTAP,4,42,1,1,0,0,1,0.124,media
0416050093,EXENTERAÇÃO PÉLVICA POSTERIOR EM ONCOLOGIA,SIGTAP,5,42,0,0,0,0,2,0.163,media
0416050107,EXENTERAÇÃO PÉLVICA TOTAL EM ONCOLOGIA,SIGTAP,5,38,0,0,0,0,2,0.163,media
0416050115,PROCTOCOLECTOMIA TOTAL EM ONCOLOGIA,SIGTAP,4,35,1,1,0,0,2,0.196,alta
0416050123,COLECTOMIA VIDEOLAPAROSCÓPICA EM ONCOLOGIA,SIGTAP,4,42,1,1,0,0,2,0.196,alta
0416060013,AMPUTACAO CONICA DO COLO DO UTERO EM ONCOLOGIA,SIGTAP,8,46,0,0,0,0,3,0.25,alta
0416060021,ANEXECTOMIA UNI / BILATERAL EM ONCOLOGIA,SIGTAP,5,40,0,1,0,0,1,0.129,media
0416060030,COLPECTOMIA EM ONCOLOGIA,SIGTAP,3,24,0,1,0,0,1,0.119,media
0416060056,HISTERECTOMIA COM RESSECÇÃO DE ÓRGÃOS CONTÍGUOS EM ONCOLOGIA,SIGTAP,8,60,1,1,0,0,2,0.216,alta
0416060064,HISTERECTOMIA TOTAL AMPLIADA EM ONCOLOGIA,SIGTAP,5,41,1,1,0,0,2,0.201,alta
0416060080,TRAQUELECTOMIA RADICAL EM ONCOLOGIA,SIGTAP,4,35,1,1,0,0,2,0.196,alta
0416060099,VULVECTOMIA TOTAL AMPLIADA C/ LINFADENECTOMIA EM ONCOLOGIA,SIGTAP,7,58,1,2,0,0,3,0.32,alta
0416060102,VULVECTOMIA PARCIAL EM ONCOLOGIA,SIGTAP,4,32,0,1,0,0,2,0.196,alta
0416060110,HISTERECTOMIA COM OU SEM ANEXECTOMIA (UNI / BILATERAL) EM ONCOLOGIA,SIGTAP,9,67,1,2,0,0,2,0.259,alta
0416060129,LAPAROTOMIA PARA AVALIAÇÃO DE TUMOR DE OVÁRIO EM ONCOLOGIA,SIGTAP,9,58,0,1,0,0,3,0.293,alta
0416060137,HISTERECTOMIA VIDEOLAPAROSCÓPICA CO OU SEM ANEXECTOMIA (UNI/BILATERAL) EM ONCOLOGIA,SIGTAP,10,83,2,2,0,0,2,0.264,alta
0416080014,EXCISÂO E ENXERTO DE PELE EM ONCOLOGIA,SIGTAP,7,38,0,0,0,0,2,0.174,alta
0416080030,EXCISÃO E SUTURA DE LESÃO NA PELE COM PLASTICA EM Z OU ROTAÇÃO DE RETALHO EM ONCOLOGIA,SIGTAP,17,86,0,0,0,0,5,0.439,alta
0416080081,RECONSTRUÇÃO COM RETALHO MIOCUTÂNEO (QUALQUER PARTE) EM ONCOLOGIA,SIGTAP,8,65,1,0,0,0,2,0.179,alta
0416080090,RECONSTRUÇÃO POR MICROCIRURGIA (QUALQUER PARTE) EM ONCOLOGIA,SIGTAP,7,60,2,0,0,0,2,0.174,alta
0416080111,RECONSTRUÇÃO COM RETALHO OSTEOMIOCUTÂNEO EM ONCOLOGIA,SIGTAP,6,53,2,1,0,0,1,0.135,media
0416080120,EXTIRPAÇÃO MÚLTIPLA DE LESÃO DA PELE OU TECIDO CELULAR SUBCUTÂNEO EM ONCOLOGIA,SIGTAP,12,78,0,0,0,0,4,0.342,alta
0416090010,AMPUTAÇÃO / DESARTICULAÇÃO DE MEMBROS INFERIORES EM ONCOLOGIA,SIGTAP,7,61,1,0,0,0,3,0.245,alta
0416090028,AMPUTAÇÃO / DESARTICULAÇÃO DE MEMBROS SUPERIORES EM ONCOLOGIA,SIGTAP,7,61,1,0,0,0,3,0.245,alta
0416090036,HEMIPELVECTOMIA EM ONCOLOGIA,SIGTAP,3,28,1,1,0,0,2,0.191,alta
0416090079,SACRALECTOMIA (ENDOPELVECTOMIA) EM ONCOLOGIA,SIGTAP,4,44,2,2,0,0,1,0.162,media
0416090109,RESSECÇÃO DE TUMOR ÓSSEO COM SUBSTITUIÇÃO (ENDOPRÓTESE) OU COM RECONSTRUÇÃO E FIXAÇÃO EM ONCOLOGIA,SIGTAP,14,98,2,0,0,0,1,0.138,media
0416090117,DESARTICULAÇÃO INTERESCAPULO-TORÁCICA EM ONCOLOGIA,SIGTAP,5,50,2,0,0,0,2,0.163,media
0416090125,DESARTICULAÇÃO ESCAPULO-TORÁCICA INTERNA EM ONCOLOGIA,SIGTAP,6,53,1,0,0,0,2,0.168,alta
0416090133,RESSECÇÃO DE TUMOR DE PARTES MOLES EM ONCOLOGIA,SIGTAP,8,47,0,0,0,0,1,0.107,media
0416110010,LOBECTOMIA PULMONAR EM ONCOLOGIA,SIGTAP,4,32,0,1,0,0,1,0.124,media
0416110029,PNEUMOMECTOMIA RADICAL EM ONCOLOGIA,SIGTAP,4,35,1,1,0,0,1,0.124,media
0416110037,TORATECTOMIA EM ONCOLOGIA,SIGTAP,3,25,1,1,0,0,1,0.119,media
0416110045,TORACECTOMIA SIMPLES EM ONCOLOGIA,SIGTAP,4,33,1,1,0,0,1,0.124,media
0416110053,TORACOTOMIA/MEDIASTINOSTOMIA EXPLORADORA COM RESSECÇÃO COMPLETA OU INCOMPLETA DO TUMOR INTRATORÁCICO EM ONCOLOGIA,SIGTAP,13,113,2,2,0,0,1,0.208,alta
0416110061,SEGMENTECTOMIA PULMONAR EM ONCOLOGIA,SIGTAP,4,36,1,1,0,0,1,0.124,media
0416110070,RESSECÇAO PULMONAR EM CUNHA EM ONCOLOGIA,SIGTAP,6,40,0,0,0,0,1,0.097,media
0416110088,TIMECTOMIA EM ONCOLOGIA,SIGTAP,3,23,0,1,0,0,2,0.191,alta
0416120024,MASTECTOMIA RADICAL COM LINFADENECTOMIA AXILAR EM ONCOLOGIA,SIGTAP,7,59,1,2,0,0,3,0.32,alta
0416120032,MASTECTOMIA SIMPLES EM ONCOLOGIA,SIGTAP,4,32,0,1,0,0,2,0.196,alta
0416120040,RESSECÇÃO DE LESÃO NÃO PALPÁVEL DE MAMA COM MARCAÇÃO EM ONCOLOGIA (POR MAMA),SIGTAP,13,76,0,0,0,0,3,0.276,alta
0416120059,SEGMENTECTOMIA/QUADRANTECTOMIA/SETORECTOMIA DE MAMA EM ONCOLOGIA,SIGTAP,7,64,3,3,0,0,2,0.286,alta
0417010010,ANESTESIA OBSTETRICA P/ CESARIANA,SIGTAP,4,33,0,0,0,0,2,0.158,media
0417010028,ANALGESIA OBSTETRICA P/ PARTO NORMAL,SIGTAP,5,36,0,0,0,0,2,0.163,media
0417010036,ANESTESIA OBSTETRICA P/CESARIANA EM GESTACAO DE ALTO RISCO,SIGTAP,9,58,0,0,0,0,2,0.184,alta
0417010044,ANESTESIA GERAL,SIGTAP,2,15,0,0,0,0,1,0.077,baixa
0417010052,ANESTESIA REGIONAL,SIGTAP,2,18,0,0,0,0,1,0.077,baixa
0417010060,SEDACAO,SIGTAP,1,7,0,0,0,0,0,0.0,baixa
0418010013,CONFECCAO DE FISTULA ARTERIO-VENOSA C/ ENXERTIA DE POLITETRAFLUORETILENO (PTFE),SIGTAP,10,79,1,1,0,0,3,0.298,alta
0418010021,CONFECCAO DE FISTULA ARTERIO-VENOSA C/ ENXERTO AUTOLOGO,SIGTAP,8,55,0,0,0,0,2,0.179,alta
0418010030,CONFECCAO DE FISTULA ARTERIO-VENOSA P/ HEMODIALISE,SIGTAP,7,50,0,1,0,0,2,0.211,alta
0418010048,IMPLANTE DE CATETER DE LONGA PERMANÊNCIA P/ HEMODIALISE,SIGTAP,8,55,0,1,0,0,2,0.216,alta
0418010056,IMPLANTE DE CATETER DUPLO LUMEN NA IRA (INCLUI CATETER),SIGTAP,9,55,0,0,0,0,2,0.184,alta
0418010064,IMPLANTE DE CATETER DUPLO LUMEN P/HEMODIALISE,SIGTAP,7,45,0,1,0,0,1,0.14,media
0418010072,IMPLANTE DE CATETER TENCKHOFF OU SIMILAR DE LONGA PERMANÊNCIA NA IRA (INCLUI CATETER),SIGTAP,13,85,0,0,0,0,2,0.204,alta
0418010080,IMPLANTE DE CATETER TIPO TENCKHOFF OU SIMILAR P/ DPA/DPAC,SIGTAP,10,57,0,0,0,0,1,0.118,media
0418010099,IMPLANTE DE CATETER TIPO TENCKOFF OU SIMILAR P/DPI,SIGTAP,9,50,0,0,0,0,1,0.112,media
0418020019,INTERVENCAO EM FÍSTULA ARTERIO-VENOSA,SIGTAP,5,37,0,0,0,0,1,0.092,baixa
0418020027,LIGADURA DE FISTULA ARTERIO-VENOSA,SIGTAP,5,34,0,0,0,0,2,0.163,media
0418020035,RETIRADA DE CATETER TIPO TENCKHOFF / SIMILAR DE LONGA PERMANÊNCIA,SIGTAP,9,65,0,0,0,0,1,0.112,media
0501010017,COLETA DE SANGUE EM HEMOCENTRO P/ EXAMES DE HISTOCOMPATIBILIDADE (CADASTRO DE DOADOR NO REDOME),SIGTAP,14,95,1,1,0,0,3,0.318,alta
0501010025,IDENTIFICACAO DE DOADOR APARENTADO DE CELULAS-TRONCO HEMATOPOETICAS 1A FASE (POR DOADOR TIPADO),SIGTAP,13,95,2,0,0,0,1,0.133,media
0501010050,IDENTIFICACAO DE DOADOR VOLUNTÁRIO DE CÉLULAS TRONCO HEMATOPOÉTICAS PARA CADASTRO NO REDOME (POR DOADOR TIPADO),SIGTAP,15,111,2,0,0,0,3,0.286,alta
0501010068,IDENTIFICAÇÃO DE DOADOR NÃO APARENTADO DE CÉLULAS-TRÔNCO HEMATOPOÉTICAS (POR DOADOR TIPADO),SIGTAP,12,91,2,0,0,0,1,0.128,media
0501010076,CONFIRMAÇÃO DE IDENTIFICAÇÃO DE DOADOR NÃO APARENTADO DE CÉLULAS TRONCO HEMATOPOÉTICAS (POR DOADOR TIPADO),SIGTAP,14,106,2,0,0,0,1,0.138,media
0501010092,CONFIRMACAO DE TIPIFICACAO DE DOADOR NÃO APARENTADO DE CÉLULAS TRONCO HEMATOPOÉTICAS (POR DOADOR TIPADO),SIGTAP,14,104,1,0,0,0,1,0.138,media
0501010106,IDENTIFICAÇÃO DE DOADOR APARENTADO DE CÉLULAS TRONCO HEMATOPOETICAS 2ª FASE (POR DOADOR TIPADO),SIGTAP,12,95,2,0,0,0,1,0.128,media
0501020039,CONFIRMAÇAO DE IDENTIFICAÇÃO DE RECEPTOR DE CÉLULAS TRONCO HEMATOPOÉTICAS,SIGTAP,9,73,2,0,0,0,1,0.112,media
0501020047,IDENTIFICAÇÃO/CONFIRMAÇÃO DE RECEPTOR DE CÉLULAS TRONCO HEMATOPOÉTICAS,SIGTAP,8,70,2,0,0,0,1,0.107,media
0501030018,"COLETA, ACONDICIONAMENTO E TRANSPORTE INTERNACIONAL DE CELULAS-TRONCO HEMATOPOIETICAS DE MEDULA OSSEA P/ TRANSPLANTE",SIGTAP,14,116,3,0,0,0,3,0.281,alta
0501030026,"FORNECIMENTO, ACONDICIONAMENTO E TRANSPORTE INTERNACIONAL DE CELULAS-TRONCO HEMATOPOETICAS DE CORDAO UMBILICAL P/ TRANSPLANTE",SIGTAP,14,125,4,0,0,0,3,0.281,alta
0501030034,"FORNECIMENTO, ACONDICIONAMENTO E TRANSPORTE INTERNACIONAL DE LINFOCITOS DE DOADOR NAO APARENTADO P/ TRANSPLANTE",SIGTAP,13,111,3,0,0,0,2,0.204,alta
0501030042,IDENTIFICACAO INTERNACIONAL DE DOADOR NAO APARENTADO DE CELULAS-TRONCO HEMATOPOETICAS 1A FASE (POR DOADOR TIPADO),SIGTAP,15,113,3,0,0,0,1,0.143,media
0501030050,IDENTIFICACAO INTERNACIONAL DE DOADOR NAO APARENTADO DE CELULAS-TRONCO HEMATOPOETICAS 2A FASE (POR DOADOR TIPADO),SIGTAP,15,113,3,0,0,0,1,0.143,media
0501030069,COLETA E ACONDICIONAMENTO DE MEDULA OSSEA NO BRASIL PARA TRANSPLANTE AUTOGENICO OU DE DOADOR APARENTADO OU NAO APARENTADO,SIGTAP,18,121,1,0,0,0,2,0.23,alta
0501030077,"MOBILIZAÇÃO, COLETA E ACONDICIONAMENTO DE CELULAS TRONCO HEMATOPOETICAS DE SANGUE PERIFERICO NO BRASIL PARA TRANSPLANTE AUTOGENICO OU DE DOADOR APARENTADO OU NAO APARENTADO",SIGTAP,23,172,2,0,0,0,3,0.327,alta
0501030085,TRANSPORTE DE MEDULA OSSEA OU DE CELULAS TRONCO HEMATOPOETICAS DE SANGUE PERIFERICO NO BRASIL DE DOADOR NAO APARENTADO,SIGTAP,18,118,1,0,0,0,3,0.301,alta
0501030093,PROCESSAMENTO DE CRIOPRESERVAÇÃO DE MEDULA OSSEA OU DE CELULAS TRONCO HEMATOPOETICAS DE SANGUE PERIFERICO NO BRASIL PARA TRANSPLANTE AUTOGENICO,SIGTAP,19,143,3,0,0,0,5,0.449,alta
0501030107,FORNECIMENTO E ACONDICIONAMENTO E TRANSPORTE NO BRASIL DE LINFOCITOS DE DOADOR NAO APARENTADO,SIGTAP,13,93,2,0,0,0,2,0.204,alta
0501030115,"COLETA, IDENTIFICAÇÃO, TESTES DE SEGURANÇA, PROCESSAMENTO, ARMAZENAGEM E FORNECIMENTO DE CELULAS TRONCO HEMATOPOETICAS DE CORDAO UMBILICAL E PLACENTARIO",SIGTAP,18,152,4,0,0,0,3,0.301,alta
0501030123,TRANPORTE DE UNIDADE DE CELULAS TRONCO HEMATOPOETICAS DE SANGUE DE CORDAO UMBILICAL E PLACENTARIO NO BRASIL,SIGTAP,16,107,1,0,0,0,3,0.291,alta
0501040013,AUTO-PROVA CRUZADA EM RECEPTOR DE RIM (AUTO CROSS-MATCH),SIGTAP,10,56,0,0,0,0,0,0.046,baixa
0501040064,PROVAS CRUZADAS EM RECEPTORES DE DOADORES FALECIDOS (CROSS MATCH),SIGTAP,9,65,0,0,0,0,0,0.041,baixa
0501040080,IDENTIFICAÇÃO DE DOADOR FALECIDO DE ÓRGÃOS,SIGTAP,6,42,1,0,0,0,0,0.026,baixa
0501040099,IDENTIFICAÇÃO DE DOADOR VIVO DE RIM- (POR DOADOR TIPADO),SIGTAP,9,56,1,0,0,0,0,0.041,baixa
0501040110,PROVAS CRUZADAS EM DOADORES DE MEDULA ÓSSEA (APARENTADO NÃO IDÊNTICO),SIGTAP,10,69,0,0,0,0,1,0.118,media
0501040129,PROVAS CRUZADAS EM DOADORES VIVOS DE ÓRGÃOS,SIGTAP,7,43,0,0,0,0,0,0.031,baixa
0501050019,AVALIAÇÃO DE REATIVIDADE DO RECEPTOR CONTRA PAINEL EM RECEPTORES HIPERSENSIBILIZADOS DE ÓRGÃOS,SIGTAP,12,94,1,0,0,0,0,0.056,baixa
0501050043,EXAMES DE PACIENTES EM LISTA DE ESPERA PARA TRANSPLANTES,SIGTAP,9,56,1,0,0,0,1,0.112,media
0501050051,IDENTIFICAÇÃO DE RECEPTOR DE ÓRGÃOS,SIGTAP,5,35,1,0,0,0,0,0.021,baixa
0501060014,ANGIOGRAFIA CEREBRAL P/ DIAGNOSTICO DE MORTE ENCEFALICA (4 VASOS),SIGTAP,8,65,0,1,0,0,3,0.288,alta
0501060022,CINTILOGRAFIA RADIOISOTOPICA CEREBRAL P/ DIAGNOSTICO DE MORTE ENCEFALICA,SIGTAP,8,72,2,1,0,0,3,0.288,alta
0501060030,ECO DOPPLER COLORIDO CEREBRAL P/ DIAGNOSTICO DE MORTE ENCEFALICA,SIGTAP,9,64,0,0,0,0,2,0.184,alta
0501060049,ELETROENCEFALOGRAMA P/ DIAGNOSTICO DE MORTE ENCEFALICA,SIGTAP,6,54,1,0,0,0,3,0.24,alta
0501060057,EXAME COMPLEMENTAR PARA DIAGNÓSTICO DE MORTE ENCEFÁLICA,SIGTAP,7,55,1,0,0,0,2,0.174,alta
0501070010,SOROLOGIA DE POSSIVEL DOADOR DE CÓRNEA E ESCLERA,SIGTAP,8,48,0,0,0,0,3,0.25,alta
0501070028,SOROLOGIA DE POSSIVEL DOADOR DE ORGAO OU TECIDO EXCETO CORNEA,SIGTAP,10,61,0,0,0,0,4,0.332,alta
0501070036,TIPAGEM SANGUINEA ABO E OUTROS EXAMES HEMATOLOGICOS EM POSSIVEL DOADOR DE ORGAOS,SIGTAP,12,80,1,0,0,0,2,0.199,alta
0501070044,EXAMES PARA A INCLUSAO EM LISTA DE CANDIDATOS A TRANSPLANTE DE CORACAO,SIGTAP,12,70,0,0,0,0,2,0.199,alta
